ExhibitionID,Nationality,Gender,ExhibitionRole
2615.0,22,1,1
2615.0,0,1,1
2615.0,36,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,15,1,1
2615.0,15,1,1
2615.0,0,1,1
2615.0,17,1,1
2615.0,0,0,1
2615.0,0,1,1
2615.0,15,1,1
2615.0,15,1,1
2615.0,0,1,1
2615.0,5,1,1
2615.0,15,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,15,1,1
2615.0,36,1,1
2615.0,15,1,1
2615.0,10,1,1
2615.0,36,1,1
2615.0,17,1,1
2615.0,0,1,1
2615.0,38,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,17,1,1
2615.0,0,1,1
2615.0,27,1,1
2615.0,15,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,17,1,1
2615.0,1,1,1
2615.0,17,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,15,1,1
2615.0,15,1,1
2615.0,17,1,1
2615.0,0,1,1
2615.0,15,2,1
2615.0,15,1,1
2615.0,17,1,1
2615.0,0,1,1
2615.0,15,1,1
2615.0,17,1,1
2615.0,15,1,1
2615.0,15,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,36,1,1
2615.0,22,1,1
2615.0,10,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,17,1,1
2615.0,0,0,1
2615.0,25,1,1
2615.0,10,1,1
2615.0,0,1,1
2615.0,15,1,1
2615.0,36,1,1
2615.0,0,1,1
2615.0,15,1,1
2615.0,25,1,1
2615.0,15,1,1
2615.0,15,1,1
2615.0,15,1,1
2615.0,17,1,1
2615.0,15,1,1
2615.0,15,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,15,1,1
2615.0,25,1,1
2615.0,0,1,1
2615.0,0,0,1
2615.0,15,1,1
2615.0,15,1,1
2615.0,15,1,1
2615.0,0,1,1
2615.0,0,1,1
2615.0,0,1,1
3016.0,40,2,6
2883.0,0,1,3
2883.0,0,1,1
3017.0,0,1,1
3018.0,0,1,3
3019.0,40,2,3
3019.0,40,2,3
3019.0,40,2,3
2610.0,17,1,1
2610.0,0,1,1
2610.0,0,1,1
2610.0,0,1,1
2610.0,15,1,1
2610.0,15,1,1
2610.0,15,1,1
2610.0,15,1,1
2610.0,22,1,1
2610.0,36,1,1
2610.0,0,1,1
2610.0,15,1,1
2610.0,0,1,1
2610.0,15,1,1
2610.0,0,1,1
2610.0,17,1,1
2610.0,15,1,1
2610.0,5,1,1
2610.0,15,1,1
2610.0,15,1,1
2610.0,0,0,1
2610.0,10,1,1
2610.0,18,1,1
2610.0,36,1,1
2610.0,38,1,1
2610.0,0,1,1
2610.0,0,1,1
2610.0,17,1,1
2610.0,0,1,1
2610.0,0,1,1
2610.0,0,1,1
2610.0,15,1,1
2610.0,17,1,1
2610.0,15,1,1
2610.0,15,1,1
2610.0,22,1,1
2610.0,10,1,1
2610.0,0,1,1
2610.0,36,1,1
2610.0,0,1,1
2610.0,15,1,1
2610.0,15,1,1
2610.0,15,1,1
2610.0,15,1,1
2610.0,17,1,1
2610.0,15,1,1
2610.0,0,1,1
2610.0,15,1,1
2610.0,15,1,1
2610.0,0,1,1
2610.0,0,1,1
2610.0,0,0,1
2610.0,0,1,1
2681.0,5,1,3
2681.0,15,1,1
3020.0,0,1,3
3020.0,40,2,1
3021.0,40,2,1
3021.0,40,2,1
3021.0,0,1,1
3021.0,0,1,1
3021.0,0,1,1
3021.0,0,1,1
3021.0,0,1,1
3021.0,40,2,1
3021.0,0,1,1
3021.0,40,2,1
3022.0,40,2,3
3022.0,15,1,1
2888.0,0,1,3
2888.0,10,1,1
2888.0,15,1,1
308.0,40,2,0
308.0,15,1,1
3024.0,40,1,3
3024.0,0,1,1
2730.0,0,1,1
2730.0,17,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,15,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,15,1,1
2730.0,17,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,15,1,1
2730.0,36,1,1
2730.0,0,1,1
2730.0,17,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,15,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,17,1,1
2730.0,0,1,1
2730.0,29,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,15,1,1
2730.0,15,1,1
2730.0,15,1,1
2730.0,0,1,1
2730.0,22,1,1
2730.0,40,2,1
2730.0,0,0,1
2730.0,0,1,1
2730.0,36,1,1
2730.0,0,1,1
2730.0,15,1,1
2730.0,15,1,1
2730.0,15,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,5,2,1
2730.0,40,2,1
2730.0,0,1,1
2730.0,0,1,1
2730.0,0,0,1
2730.0,0,1,1
246.0,0,1,3
246.0,0,1,1
246.0,15,1,1
246.0,22,1,1
246.0,0,1,1
246.0,17,1,1
246.0,22,1,1
246.0,15,1,1
246.0,15,1,1
246.0,0,1,1
246.0,0,1,1
246.0,0,1,1
246.0,22,1,1
246.0,15,1,1
246.0,15,1,1
246.0,15,1,1
246.0,22,1,1
246.0,15,1,1
246.0,15,1,1
246.0,10,1,1
246.0,10,1,1
246.0,0,1,1
246.0,15,1,1
246.0,10,1,1
246.0,37,2,1
246.0,17,1,1
246.0,15,1,1
246.0,33,0,1
246.0,0,1,1
246.0,0,1,1
246.0,16,1,1
246.0,33,1,1
246.0,15,1,1
246.0,38,1,1
246.0,10,1,1
246.0,15,1,1
246.0,10,1,1
246.0,33,0,1
246.0,36,1,1
246.0,36,1,1
246.0,17,1,1
246.0,17,1,1
246.0,15,1,1
246.0,10,1,1
246.0,40,2,1
246.0,10,1,1
246.0,40,2,1
246.0,15,1,1
246.0,0,1,1
246.0,0,1,1
246.0,17,1,1
246.0,24,1,1
246.0,8,1,1
246.0,15,1,1
246.0,33,1,1
246.0,15,1,1
246.0,15,1,1
246.0,33,1,1
246.0,15,1,1
246.0,17,1,1
246.0,10,1,1
246.0,5,1,1
246.0,0,1,1
246.0,33,1,1
246.0,5,1,1
246.0,15,1,1
246.0,33,1,1
246.0,0,1,1
246.0,17,1,1
246.0,31,1,1
246.0,0,1,1
246.0,15,1,1
246.0,15,1,1
246.0,0,1,1
246.0,36,1,1
246.0,0,1,1
246.0,10,1,1
246.0,5,1,1
246.0,17,2,1
246.0,5,1,1
246.0,33,1,1
246.0,40,2,1
246.0,10,1,1
246.0,15,1,1
246.0,15,1,1
246.0,15,1,1
246.0,36,1,1
246.0,22,1,1
246.0,33,0,1
246.0,22,1,1
246.0,15,1,1
246.0,40,2,1
246.0,0,1,1
246.0,10,1,1
246.0,33,1,1
246.0,15,1,1
246.0,22,2,1
246.0,22,1,1
246.0,40,2,1
246.0,17,1,1
246.0,17,1,1
246.0,17,1,1
246.0,33,1,1
246.0,15,1,1
246.0,22,1,1
246.0,33,1,1
246.0,33,1,1
246.0,33,0,1
246.0,0,1,1
246.0,0,1,1
246.0,33,1,1
246.0,38,1,1
246.0,2,1,1
246.0,15,1,1
3025.0,0,1,3
3025.0,33,1,1
3025.0,33,1,1
3025.0,0,0,1
3025.0,17,1,1
3025.0,15,1,1
3025.0,0,1,1
3025.0,0,1,1
3025.0,0,1,1
3025.0,15,1,1
3025.0,40,2,1
3025.0,40,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,0,1,1
3025.0,15,1,1
3025.0,0,1,1
3025.0,22,1,1
3025.0,17,1,1
3025.0,36,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,0,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,0,1,1
3025.0,0,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,0,1,1
3025.0,5,1,1
3025.0,0,1,1
3025.0,36,1,1
3025.0,15,1,1
3025.0,0,1,1
3025.0,15,1,1
3025.0,40,1,1
3025.0,40,2,1
3025.0,15,1,1
3025.0,0,1,1
3025.0,0,1,1
3025.0,17,1,1
3025.0,17,1,1
3025.0,1,1,1
3025.0,29,1,1
3025.0,40,2,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,15,0,1
3025.0,33,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,17,1,1
3025.0,33,1,1
3025.0,40,2,1
3025.0,15,1,1
3025.0,1,0,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,31,1,1
3025.0,2,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,36,1,1
3025.0,5,1,1
3025.0,15,1,1
3025.0,5,1,1
3025.0,5,1,1
3025.0,33,1,1
3025.0,25,1,1
3025.0,0,1,1
3025.0,17,1,1
3025.0,36,1,1
3025.0,15,1,1
3025.0,25,1,1
3025.0,0,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,15,1,1
3025.0,40,2,1
3025.0,15,1,1
3025.0,17,1,1
3025.0,0,1,1
3025.0,0,1,1
3025.0,33,1,1
3025.0,0,1,1
3025.0,40,1,1
3025.0,15,1,1
3025.0,33,1,1
3025.0,40,2,1
3025.0,15,1,1
3025.0,40,2,1
3025.0,0,1,1
3025.0,0,1,1
3026.0,40,2,3
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,0,1,1
3026.0,40,2,1
3026.0,0,1,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3026.0,40,2,1
3027.0,40,2,3
3027.0,37,1,1
3027.0,15,1,1
3027.0,22,1,1
3027.0,40,2,1
3027.0,12,1,1
3027.0,15,1,1
3027.0,15,1,1
3027.0,8,1,1
3027.0,40,2,1
3027.0,17,1,1
3027.0,1,1,1
3027.0,0,1,1
3027.0,15,1,1
3027.0,0,1,1
3027.0,40,2,1
3027.0,37,1,1
3027.0,40,2,1
3027.0,40,2,1
3027.0,17,1,1
3027.0,0,1,1
3027.0,17,0,1
3027.0,40,2,1
3027.0,40,2,1
3027.0,22,1,1
3027.0,40,2,1
3027.0,40,2,1
3028.0,0,1,1
3029.0,15,1,1
3029.0,0,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,17,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,22,1,1
3029.0,0,1,1
3029.0,36,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,25,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,15,1,1
3029.0,0,1,1
3030.0,0,0,3
3030.0,0,0,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,0,1
3030.0,40,2,1
3030.0,0,0,1
3030.0,0,1,1
3030.0,0,2,1
3030.0,0,1,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,0,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,2,1
3030.0,27,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,5,1,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,2,1
3030.0,40,2,1
3030.0,0,0,1
3030.0,0,1,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,0,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,0,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,0,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,0,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,0,1
3030.0,40,2,1
3030.0,0,0,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,0,0,1
3030.0,0,0,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,27,1,1
3030.0,25,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,23,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,40,2,1
3030.0,0,1,1
3031.0,0,1,1
3031.0,0,1,1
3031.0,0,1,1
3031.0,0,1,1
3031.0,0,1,1
3031.0,40,2,1
3031.0,0,1,1
3031.0,0,1,1
3031.0,0,1,1
3031.0,0,1,1
3031.0,0,1,1
3032.0,0,1,3
3032.0,0,1,1
2649.0,0,1,3
2649.0,40,2,1
2649.0,40,2,1
2649.0,0,1,1
2649.0,40,2,1
2649.0,15,1,1
2649.0,26,1,1
2649.0,15,1,1
2649.0,17,1,1
2649.0,17,1,1
2649.0,17,1,1
2649.0,5,1,1
2649.0,40,2,1
2649.0,0,1,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,0,1,1
2649.0,17,1,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,9,1,1
2649.0,5,1,1
2649.0,0,1,1
2649.0,40,2,1
2649.0,28,1,1
2649.0,40,2,1
2649.0,32,1,1
2649.0,15,1,1
2649.0,15,1,1
2649.0,13,1,1
2649.0,36,1,1
2649.0,5,1,1
2649.0,17,1,1
2649.0,0,1,1
2649.0,15,1,1
2649.0,40,2,1
2649.0,5,1,1
2649.0,0,1,1
2649.0,15,1,1
2649.0,15,1,1
2649.0,22,1,1
2649.0,15,1,1
2649.0,15,2,1
2649.0,0,1,1
2649.0,0,1,1
2649.0,5,1,1
2649.0,36,1,1
2649.0,15,1,1
2649.0,15,1,1
2649.0,40,2,1
2649.0,10,1,1
2649.0,15,1,1
2649.0,0,0,1
2649.0,0,1,1
2649.0,15,0,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,15,1,1
2649.0,2,1,1
2649.0,15,1,1
2649.0,0,1,1
2649.0,0,1,1
2649.0,15,1,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,9,1,1
2649.0,38,1,1
2649.0,15,0,1
2649.0,40,2,1
2649.0,0,1,1
2649.0,38,1,1
2649.0,0,1,1
2649.0,15,1,1
2649.0,5,1,1
2649.0,40,2,1
2649.0,36,1,1
2649.0,40,2,1
2649.0,36,1,1
2649.0,40,2,1
2649.0,0,1,1
2649.0,0,1,1
2649.0,15,1,1
2649.0,1,1,1
2649.0,0,0,1
2649.0,5,1,1
2649.0,40,2,1
2649.0,17,0,1
2649.0,11,1,1
2649.0,0,2,1
2649.0,17,1,1
2649.0,15,1,1
2649.0,15,1,1
2649.0,15,2,1
2649.0,13,1,1
2649.0,40,2,1
2649.0,17,1,1
2649.0,21,1,1
2649.0,15,1,1
2649.0,37,1,1
2649.0,15,1,1
2649.0,0,1,1
2649.0,40,2,1
2649.0,17,1,1
2649.0,0,1,1
2649.0,1,1,1
2649.0,33,2,1
2649.0,40,2,1
2649.0,5,1,1
2649.0,40,2,1
2649.0,5,1,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,0,0,1
2649.0,0,1,1
2649.0,15,0,1
2649.0,0,0,1
2649.0,2,1,1
2649.0,33,1,1
2649.0,0,1,1
2649.0,40,2,1
2649.0,15,1,1
2649.0,40,2,1
2649.0,15,1,1
2649.0,0,1,1
2649.0,15,1,1
2649.0,2,1,1
2649.0,36,1,1
2649.0,0,1,1
2649.0,5,1,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,17,1,1
2649.0,5,1,1
2649.0,0,1,1
2649.0,17,1,1
2649.0,0,0,1
2649.0,37,1,1
2649.0,40,2,1
2649.0,38,0,1
2649.0,1,1,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,5,1,1
2649.0,15,1,1
2649.0,36,1,1
2649.0,22,1,1
2649.0,40,2,1
2649.0,0,1,1
2649.0,0,1,1
2649.0,15,1,1
2649.0,15,1,1
2649.0,15,1,1
2649.0,40,2,1
2649.0,15,1,1
2649.0,15,1,1
2649.0,17,1,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,17,1,1
2649.0,0,1,1
2649.0,25,1,1
2649.0,40,2,1
2649.0,0,1,1
2649.0,38,0,1
2649.0,0,1,1
2649.0,15,1,1
2649.0,37,1,1
2649.0,0,1,1
2649.0,10,1,1
2649.0,15,1,1
2649.0,22,1,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,22,1,1
2649.0,40,2,1
2649.0,40,2,1
2649.0,17,1,1
2649.0,0,1,1
2611.0,10,1,1
3033.0,40,2,1
3033.0,40,2,1
3033.0,0,1,1
3033.0,0,1,1
3033.0,0,1,1
3033.0,0,1,1
3033.0,0,1,1
3033.0,0,0,1
3033.0,0,1,1
3033.0,0,1,1
3033.0,0,0,1
3034.0,40,2,3
3034.0,5,1,1
3034.0,0,1,1
3034.0,35,1,1
3034.0,5,1,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,5,1,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,5,1,1
3034.0,5,2,1
3034.0,11,1,1
3034.0,17,1,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,5,1,1
3034.0,5,1,1
3034.0,5,1,1
3034.0,40,2,1
3034.0,5,1,1
3034.0,0,1,1
3034.0,40,2,1
3034.0,5,1,1
3034.0,40,2,1
3034.0,0,1,1
3034.0,0,1,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,40,2,1
3034.0,5,1,1
3034.0,5,2,1
3034.0,11,1,1
316.0,40,2,3
316.0,0,1,1
3035.0,15,1,1
3035.0,0,1,1
3035.0,38,1,1
3035.0,0,1,1
3035.0,15,1,1
3035.0,5,0,1
3035.0,2,1,1
3035.0,0,1,1
3035.0,0,1,1
3035.0,36,1,1
3035.0,10,1,1
3035.0,5,1,1
3035.0,0,1,1
3035.0,0,1,1
3035.0,0,1,1
3036.0,0,1,3
3036.0,0,0,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,15,1,1
3036.0,5,1,1
3036.0,15,0,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,5,1,1
3036.0,17,1,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,15,1,1
3036.0,5,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,0,0,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,15,1,1
3036.0,17,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,0,1
3036.0,0,1,1
3036.0,15,1,1
3036.0,15,1,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,1,1,1
3036.0,0,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,5,0,1
3036.0,27,2,1
3036.0,15,1,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,0,0,1
3036.0,15,1,1
3036.0,0,0,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,33,1,1
3036.0,9,1,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,2,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,40,2,1
3036.0,33,1,1
3036.0,40,2,1
3036.0,5,1,1
3036.0,17,1,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,5,1,1
3036.0,0,1,1
3036.0,17,0,1
3036.0,40,1,1
3036.0,27,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,1,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,17,1,1
3036.0,0,1,1
3036.0,1,1,1
3036.0,0,0,1
3036.0,5,1,1
3036.0,5,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,15,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,40,2,1
3036.0,0,0,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,15,1,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,17,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,1,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,15,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,0,1
3036.0,40,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,5,1,1
3036.0,15,1,1
3036.0,0,1,1
3036.0,5,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,5,1,1
3036.0,35,1,1
3036.0,0,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,17,1,1
3036.0,0,1,1
3036.0,15,1,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,1,1,1
3036.0,15,1,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,33,1,1
3036.0,40,2,1
3036.0,15,1,1
3036.0,40,2,1
3036.0,5,1,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,5,1,1
3036.0,20,0,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,17,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,0,1,1
